,distance_mean,speed_mean,acc_mean,bearing_mean,distance_max,speed_max,acc_max,bearing_max,distance_min,speed_min,acc_min,bearing_min,distance_mediam,speed_mediam,acc_median,bearing_mediam,distance_std,speed_std,acc_std,bearing_std,transportation_mode
0,0.023787230544222517,0.021711267829684366,-3.489389265973305e-05,88.65492065598022,0.24116542070383631,0.06391316834681934,0.023950052634639944,359.74274174136394,0.0006189360446003364,0.0006189360445384428,-0.0318871229354584,0.0,0.023389782099861818,0.020872498988951844,-1.0050055557591944e-08,102.20590147659232,0.011567475446518474,0.007768867789367728,0.00121514545553399,55.38443006119671,train
0,0.008856959029313641,0.008183486465449601,-8.464386943396502e-06,189.42961415577255,0.08562442368759751,0.022908243430871156,0.005865248789927289,359.1127068980921,0.0,0.0,-0.0158824428929017,0.0,0.00545140296177442,0.005340134148390655,5.199297183208653e-06,195.2948068469452,0.00747038025962505,0.006082673768315192,0.0008045577048243495,74.07959625729578,bus
0,0.006835964462442541,0.0017356538927075455,-1.2190781894717307e-05,130.90472264650268,6.871092085457694,0.004101858066136469,0.0017229376842523734,354.08622308935963,0.00047715589934945124,1.1853804510858433e-05,-0.00190799254612173,0.0,0.001735889774683974,0.0017229405844800207,-2.236514738374526e-11,186.7310350090678,0.1810925772127383,0.0003345360225868391,0.0002816778408562663,98.25479790840167,walk
0,0.01748831624592881,0.01611078895090632,-3.4222951813153784e-05,281.23019654301766,0.4637821168551004,0.03312729406084198,0.01152904089596603,331.892380125288,0.000545292746824624,0.0005452927467700947,-0.015383570795961159,157.33653235536417,0.015593536947401128,0.015410340170011713,-1.9449387206464e-08,285.7780654980685,0.013809424329697234,0.007853128750133961,0.0011554726674889353,26.10562964719399,train
0,0.001483642809830478,0.0012249145356561745,-5.850000827051194e-06,249.90073890164905,0.11781232383951022,0.003886026528496403,0.0019032758478010417,355.07309104634055,0.00020526337353360985,0.00017061785351963292,-0.0019875520798175146,0.0,0.001206474343786485,0.0012064638386443578,-1.218752576086755e-05,290.2166850507597,0.004693347005643196,0.0004049609980540934,0.00038587267748107964,85.00108057154726,walk
0,0.0055122839514784175,0.004717481628616746,-1.3576914779560082e-05,126.39582435334879,0.2139598682878461,0.02024626782282463,0.013908662093738906,357.3554927335221,0.0,0.0,-0.009531606796440587,0.0,0.004448484801311926,0.0040464035273750105,-7.900874777849984e-13,142.52080082191213,0.007412315809836719,0.0035806422257145315,0.0013179636100086403,65.55973467542309,bus
0,0.002041597974770213,0.0017435286656148643,-2.6397851813539272e-05,89.1841610187944,0.012171053585975356,0.006305430962537226,0.005257895599503171,354.8427818872552,0.000477187810131694,0.00013404973987869733,-0.0041599707491111375,5.840379432974771,0.0017772595841439131,0.0016741647506411975,-2.6428380565444685e-05,87.12564725785992,0.0012092704590661346,0.0007844306195089782,0.0008734147998442166,35.48143566090566,walk
0,0.03581289792509813,0.03193195681955684,1.3650290745003717e-06,154.78676223820702,0.4704922185309964,0.04754093802923895,0.011827489933676544,279.831039806818,0.0007944648027640108,0.0007944648026845643,-0.010972688168038754,68.08420783067015,0.042196807241358665,0.040871880797861984,-9.301922137369308e-06,138.13707381312418,0.02054154038677494,0.0139012331411615,0.0007868249593064573,48.45767404102243,train
0,0.0014485692403206696,0.0011988134281884588,-2.18227835657266e-05,270.2171426676773,0.011904459321374699,0.004694901578924107,0.003808676915042383,355.07311763235003,0.00022238985351772457,0.00016707630165605072,-0.0029145497461649686,0.0,0.0012517389443411232,0.001099827948353501,1.2424410032632497e-06,291.93942110028587,0.0011121020931440081,0.0005780515539745322,0.0005996822528347874,84.84562918647386,walk
0,0.009403088575837952,0.008458464742587478,-3.5650535484354995e-06,251.38002920624763,0.03182249735714554,0.016202337610412364,0.007304661797997024,359.430164521946,0.0004770643411422657,0.00044477970661816634,-0.0049433478408052595,0.0,0.0086736332433089,0.008412087338195049,-1.2637367363303219e-05,315.63618927483424,0.005545313204003752,0.004162307775837172,0.001107263000786603,115.27556796816773,taxi
0,0.0027081233285531285,0.001555506762371347,5.432061787223987e-06,289.9583775076059,0.12373432754190815,0.003411821735861791,0.00256748327488661,357.38763665710275,0.00041045777235023404,0.00041045777230918826,-0.0021698179610873405,0.0,0.0015843459226045544,0.0015084878111464458,-3.903948999795777e-05,302.4515324610605,0.00942065809497676,0.00047425059351242433,0.0005181629969398796,53.90343490252382,walk
0,0.006654084109147771,0.005909872595100807,-3.257087254678006e-05,243.5851792326488,0.029530488546554736,0.01563668998135941,0.0074905582370110605,359.66335279676963,0.0,0.0,-0.009774245819971729,0.0,0.005259885638210934,0.004990828304364061,0.0,325.356536741861,0.005805230998188311,0.004670276286941628,0.0010081950702472407,136.21345025952692,taxi
0,0.02298077974390454,0.020359859640367163,-4.245709770176267e-06,255.88773894767675,1.046641444451744,0.050300827578282595,0.010771098115734255,359.73950899510777,0.0,0.0,-0.015698136092233105,0.0,0.024397687382752328,0.023437487932968366,-4.4950438487909e-06,303.96985707425995,0.019768871266436457,0.009915625113670605,0.0007536612703394585,107.9010896597533,train
0,0.0025970095204642493,0.0017254494145001998,-1.6155624225027795e-05,119.96886071007665,0.07007570101620147,0.010222568601642565,0.005068614422058582,358.6267329801561,0.0,0.0,-0.0057415033470720675,0.0,0.0018176330523419022,0.0016244419005700841,-7.882701353884193e-06,70.96152808108457,0.004967473602294576,0.0010743071435225498,0.0010335830359350772,129.17093785678685,walk
0,0.008311860382173797,0.007388066128950731,-2.8395583849382274e-05,262.66947035706585,0.03744422799192744,0.014807885521498605,0.003326427090200105,347.04024936834577,0.0,0.0,-0.0064285186113457885,0.0,0.008711696483261847,0.008242916430000032,4.014896574520555e-10,268.7124502150201,0.005362636111985193,0.004091064205641484,0.0008866250173025024,42.74600455213413,bus
0,0.016659542910134786,0.014433730867902835,1.0650638964294428e-05,309.0525580353104,0.07517749928428695,0.03703628494684105,0.02019907463537651,359.39868951447374,0.0008192681288298074,0.00047476857184144586,-0.0163477086834137,0.0,0.016971959596268446,0.016534040546050434,-7.000036927192225e-05,345.3953849965262,0.0083415486777495,0.005143618142764975,0.002046385672543166,105.80443515539052,subway
0,0.012881257193767946,0.00931058181635328,-0.00016016821070305974,268.4467541866335,0.050534210858349006,0.01646235186086595,0.004839498537658336,285.84125462046325,0.0012826902285263146,0.0004537133707288515,-0.0038993598408710085,256.41156112330515,0.011502914144606025,0.01002585527711411,-0.00018798464522646151,268.1654641075126,0.009470055143098942,0.004001631656101033,0.0012125211379403638,5.726553092022332,bus
0,0.0019470579529521895,0.0014822571756769644,-3.7542820703614105e-05,83.9142407932918,0.009632357062848495,0.006944272200904251,0.0048363939612103436,341.4695350349637,0.0,0.0,-0.003876765867380998,0.0,0.0016186282487475321,0.0013256511324071217,-1.3530717497540078e-05,89.99998425285855,0.0012865538233735039,0.0007410170736372268,0.0007685192543822948,32.52052697276907,walk
0,0.009762201097835144,0.008498865158243368,-2.137637366132447e-05,133.44226138011763,0.13933020365900284,0.020409005552620412,0.006966393877286264,347.6483399361688,0.0,0.0,-0.009379214849959818,0.0,0.00964805620304443,0.009131807477801995,1.2255554459525273e-06,117.55936663386262,0.007241990318318317,0.00458102064291936,0.0010476206365151865,60.4449833144147,bus
0,0.002218214341060215,0.001745223170132963,-4.341732147980595e-05,182.9210046183844,0.02772582028392524,0.01020353656255602,0.004911785539984349,316.8522172223777,0.0,0.0,-0.006989761824893653,0.0,0.0017740293287437038,0.0016240671106312237,-6.5176304258812e-06,180.0,0.0019400020891253474,0.0008724370533468766,0.0008470820389567812,67.31896830440587,walk
0,0.008341390946849348,0.0074189889501725115,-1.5339941958386186e-05,229.621415611919,0.0280535456564969,0.015152653468871758,0.006875030167008932,357.5865786649734,0.0,0.0,-0.004737450005157059,0.0,0.008450685259753097,0.007939397610490437,9.43468839267989e-06,261.63690354285995,0.004593041559520598,0.0034155407421679464,0.0011004354772883188,63.03323030687201,bus
0,0.002081322813968857,0.0017046582650379915,-3.3178764843704775e-05,249.42813304811236,0.00751391527714824,0.004407567942901469,0.002860064298171445,326.1292428692251,0.0003335847798815431,0.0003185877556071355,-0.002390525021731556,5.7139585975846785,0.00179431939027715,0.001654685141354136,6.41624632596026e-06,259.26022403980375,0.0009825248540755792,0.0005626287659883604,0.0005782163317057377,38.48015501692865,walk
0,0.0369694366226646,0.022045842233845876,-1.7805548722820174e-06,171.774953046806,206.44918456460366,0.035833100881918496,0.01202736547316155,355.55186428450804,0.0,0.0,-0.010344142235091612,0.0,0.02613600375297391,0.025352115285334376,0.0,165.79408268536866,1.601157801902678,0.009169226920501865,0.0006416213808761175,52.60078905584471,train
0,0.027798104969717973,0.02263946290311889,-1.3267321380375249e-06,170.20958953548626,24.699916712947516,0.034758555888585625,0.007701544698195676,356.09873799747925,0.0,0.0,-0.03055917100138322,0.0,0.02750692355005377,0.02692390621395497,0.0,170.99461490411517,0.2536646632610302,0.010135123530764699,0.0006189362775463896,44.15800387813988,train
0,0.001527364993252995,0.0013115474220975123,-1.2942768240259535e-05,140.25957646758442,0.0129276947532973,0.0033702487298443566,0.002363632484595949,357.12406240056646,0.0,0.0,-0.0020672936665652886,0.0,0.0013796663544368556,0.0013027826616137496,-1.5062888861603603e-05,59.65312379707652,0.0007717710865369041,0.0003873612107841986,0.00044950523098722864,127.0458527501091,walk
0,0.026001690125205697,0.02328936203228308,-1.7107630424178514e-07,254.48562120209246,0.9664809046934533,0.0491764749629662,0.0170663042301313,359.92049578446245,0.0,0.0,-0.030590856791972758,0.0,0.026010327710585125,0.025359438157964802,-5.275914800865797e-09,306.7754925121418,0.013780416729527898,0.008424764742751095,0.0006173880788807045,128.03979760797677,train
0,0.02490307794459352,0.022286223656614597,-1.1170129339112374e-05,130.33800306522755,0.12677444459334014,0.03400519199075168,0.0031524855215111546,359.8906813277366,0.0,0.0,-0.0038278066055863584,0.0,0.027066506007109938,0.02667536231021104,-9.72263511606717e-06,11.565886709661868,0.012623927247684224,0.008856535896651146,0.0006075984686634066,159.7730626047166,train
0,0.0013955553670275333,0.0012530793252740402,-7.811319888897157e-07,193.6619399122357,0.004270700427875414,0.003514018834819531,0.0021681411216677216,258.0986795821529,0.0003771041256891009,0.0003771041256513905,-0.001409857453353098,132.60464666277386,0.0012709423391487535,0.001223202020637163,-5.0298363344856205e-06,194.7669352654659,0.0005440253981438355,0.00035069697117451825,0.00041291071781812325,23.720356596718286,walk
0,0.02829045876617492,0.02358013782223783,-8.910750679182156e-07,97.34992216441675,21.499069463322645,0.035278216738928246,0.004901887566839761,359.841476450032,0.0002642560759852365,4.223216507190969e-06,-0.005954601164361628,0.0,0.029486712668450727,0.02837872120409886,3.494719693142549e-08,65.74818708402142,0.2066995035832451,0.00948958316904808,0.0005431336060056148,100.75349623163336,train
0,0.001623045655205484,0.0013931682952324077,-1.7988794433991306e-05,257.8217297072939,0.005576236792855568,0.005576236792297944,0.0027810912134134534,356.5847321218497,0.0003335847798815431,0.0001323530149013418,-0.003009694931605596,0.0,0.0015011175680488893,0.0013371249117657853,-1.2107114511657412e-05,287.8608618173556,0.0008195489261445648,0.0006554334169819706,0.0007195492486842575,102.25733000242742,walk
0,0.0086108903070078,0.00761681534801832,3.910629420351785e-06,216.20104454345216,0.04044965979890612,0.025085242954348316,0.018507429135528188,359.2831289845573,0.0,0.0,-0.017411824610319794,0.0,0.00776092989098861,0.007326607584858107,0.0,268.81843786443915,0.005408694021910433,0.003970085140243748,0.0015861414513320441,124.29257404266238,taxi
0,0.010383285024840424,0.009125707775402836,-3.858598102786402e-05,205.5203927023575,0.1190103962039328,0.019663446595504,0.004283257697948241,342.07805655977336,0.0,0.0,-0.005944855697925028,0.0,0.009859994209684558,0.009121658990089,-1.6335223540393514e-05,220.978597904953,0.0069712444052887155,0.0043706431807952265,0.001001402539190862,54.902507361558364,taxi
0,0.0020012892761417664,0.0016822870782200287,-3.343459004452332e-05,87.15034625415859,0.005672790989345545,0.0038918224326156036,0.0020786392364740363,355.0708206503005,0.00022238985351772457,0.00022168189819211668,-0.0019104804790689323,0.0,0.0016679239001978028,0.0016027368244012979,-5.5582588876138164e-05,79.57148808634679,0.0010395706634174667,0.0007789893918969124,0.0006468885032334539,73.12766429506885,walk
0,0.007929938256757328,0.007061525938744345,4.105425606172299e-06,125.53117445537494,0.029219506114989777,0.016222851171355426,0.004313501573296391,359.4889589999852,0.0,0.0,-0.004225179867806034,0.0,0.008012511257984228,0.007436468427201403,3.0878299786491744e-05,46.21181213125436,0.00517305438549071,0.003971589357344373,0.0008912417626989799,144.97040930221604,taxi
0,0.0020654827739196215,0.001584041563744677,-6.195644347553268e-05,219.9258868179274,0.015177985175272284,0.007601484406776961,0.006034814899452357,357.53181524503606,0.0,0.0,-0.006426360158194496,0.0,0.0016878861740028254,0.0013343391193927387,-4.0126973169941924e-05,270.0000037971166,0.0015304301255920862,0.0009886135578108222,0.0011156809100422765,126.32307496015017,walk
0,0.013688756998694426,0.012331416275317643,-2.1147064285888156e-05,123.10523618769965,0.04089198831486078,0.023529299497081407,0.00734871778401926,359.7385493986056,0.0016592959569210778,0.0016592959567551483,-0.008950894947174874,1.097469937398671,0.013049224271203894,0.012655657765705024,7.035194534915285e-05,88.14614836646032,0.0064672735974480935,0.004521364392925278,0.001214593891478894,100.90256632133993,taxi
0,0.0018849558121426786,0.0015866770576956851,-3.3414796593730814e-05,117.11829861701237,0.011047692902621678,0.009018185573359162,0.0060373869510639885,270.00000095143463,0.0,0.0,-0.008087000179583428,0.0,0.0015660251230824496,0.001432856604335263,1.1767596661552214e-11,110.45210527573659,0.0012227605321034783,0.0009567033973595446,0.0011031621778128254,51.462634006494845,walk
0,0.020439007480209558,0.01647610062961535,-1.8564014673233132e-05,167.4536545996572,3.410885229908925,0.05083192461585531,0.022019721904053064,359.71126027833054,0.0,0.0,-0.017510658324161783,0.0,0.01745810427364229,0.017036639882887335,-4.138276428195564e-05,121.4356209029427,0.06953558339709016,0.0062934867159291944,0.0012627946175987454,104.41114384787478,subway
0,0.0026204756096399506,0.0021843223030408457,-7.624803540205617e-05,193.931720222204,0.03445360484240959,0.011455860792334377,0.007156387720280598,353.58368426843475,0.0,0.0,-0.008309281774300285,0.0,0.0020447776961679,0.0019148544343769907,2.1896651377916427e-05,208.8017022444818,0.0026381543457577,0.0014141045529278257,0.0013138095430518988,62.609927055481194,walk
0,0.015401991090214662,0.013673515131524523,3.3952378402444937e-07,146.90987452768618,0.48517510463802,0.02587017989231003,0.006542468524506508,358.9117470424351,0.0,0.0,-0.006455947710031561,0.0,0.014881356436001693,0.013946688669415362,2.597870196918433e-06,137.6711135127704,0.013846599249248819,0.008010723857264514,0.00069184523971059,63.2551464626892,bus
0,0.002055855438452806,0.0017294694028631111,-9.641233621950769e-05,143.75477239324374,0.01130928150896692,0.00867758333536677,0.004736631508609248,357.6340670388383,0.0,0.0,-0.0050339222588220225,0.0,0.0016268103099479686,0.0014804068956494913,-4.38269938105636e-05,69.6651197511033,0.001444011052551757,0.0012116939102446863,0.0009464273217439836,130.7814163435449,walk
0,0.02467963383541674,0.022122650286410025,-2.658288092137518e-06,76.30482337077937,0.12932488001117168,0.0331878081156768,0.00839664881203937,348.35619275338615,0.0,0.0,-0.0035204348097418125,0.0,0.023460162450216232,0.022564443847349215,0.0,77.6704899194446,0.011141481255003303,0.007279258178038624,0.00046491239406697924,24.28142059594454,train
0,0.0021874653319145397,0.0015494863286295124,-5.4121056062433036e-05,181.99990154344113,0.04828260442830498,0.0046261449052090895,0.0027573634596893912,352.18433277059785,0.0,0.0,-0.002890748821141155,0.0,0.001433136731044068,0.0012766945097087653,-3.3802473116112794e-05,209.82681609257284,0.003665604494624866,0.0011975054898665117,0.0006837660671648257,90.20477263362187,walk
0,0.025648859991016622,0.02192915736966663,-3.1200603293088735e-06,89.64292911289317,1.9173626502759396,0.03989174042382131,0.007521262489325065,359.79745900954777,0.0,0.0,-0.02167331558116656,0.0,0.023454432899673392,0.0228560471869888,-4.074010621709115e-09,89.13937812432499,0.03804352574098746,0.007345948325667794,0.0007387293041241955,44.82106167497496,train
0,0.00935477423717791,0.008150224241305801,-7.505334119172319e-06,116.80570834622834,0.0482592773861496,0.015164414211659417,0.004009219604090647,359.1378224116916,0.0008955435504631079,0.00045262545465871694,-0.005405154826447839,0.0,0.008805192161795768,0.008549620878241066,6.875020830309085e-06,83.6723542355598,0.005537940583592473,0.003436397112415228,0.0011791506713093158,110.73644249570366,bus
0,0.00561761486723765,0.005114261608687554,-9.369731433776531e-05,183.5140672493578,0.020788727331063267,0.012139461096143105,0.004228033171895631,302.77320225153255,0.00017068774572824428,0.0001706877457111755,-0.005802876181473747,37.50661610014458,0.005298862866325365,0.005076027832195148,1.2242621200522878e-10,185.86522172381794,0.0037627091203301967,0.003086934217390656,0.0011478439400026434,81.47534739125244,bus
0,0.0016149556733227627,0.0014401547565655556,-6.362171592388752e-06,219.6682208507187,0.007023970503151923,0.005048855599243358,0.002720022979222408,354.90009549084374,8.534390396556486e-05,8.534390395703047e-05,-0.004013484500736349,0.0,0.0014743387477453651,0.001368457230144534,-2.4052668491670902e-12,257.74830022006734,0.0009926019942521468,0.0007046121040804617,0.0007944410622246476,100.15935020911012,walk
0,0.0075325328689552894,0.005728841537919166,-7.105104316371525e-05,174.3614382612528,0.4674193606898741,0.06110278489746849,0.02310713156624317,359.5513548298525,0.0,0.0,-0.049482933780417515,0.0,0.00623513394881187,0.00589826768381593,0.0,91.90041470444078,0.01880222335197119,0.004364069883112239,0.0025165673929094068,147.81966765431764,bus
0,0.03229910723019023,0.0015207397196169063,-7.949169708092043e-07,250.5983453839231,5.997841672556314,0.004941926138632721,0.0036057193586420955,357.25481530518135,0.0002802974697238829,0.0002802974696958531,-0.0030939099496569843,0.0,0.0015893669632691424,0.0014444889169159835,7.364012449716229e-06,310.4930548979465,0.4261192364986948,0.0007656064422860783,0.0008085786646925507,129.20800552671497,walk
0,0.016254580791482537,0.013404764419709945,-4.656186914549225e-05,295.52776209287913,0.4713221459509513,0.045687531441444384,0.026313742210678188,359.7339522893754,0.0,0.0,-0.018285526069729333,0.0,0.015542498783730714,0.014827292343796563,-9.477558251615181e-05,340.63517488894365,0.025506613148845038,0.007111565577293185,0.003046886663242285,110.73387275813461,subway
0,0.0021834611051062586,0.0018888363674379972,-1.934294161873787e-05,167.1935585601179,0.04651271802308704,0.008334267464909126,0.006328063468320832,358.171591424804,0.0,0.0,-0.005052997221094887,0.0,0.0016766037171153693,0.001551297210703937,4.184909020300408e-06,165.07846808668694,0.0026229418464478213,0.0012819392236330428,0.0013078367298288867,112.77963035929518,walk
0,0.011003036871541432,0.009761311919733437,-3.900838039204241e-05,159.01884247328306,0.043476845065472856,0.024652088550041425,0.012026496438387862,322.5360497366339,0.0,0.0,-0.01025072864720486,0.0,0.010651472401115386,0.009912045128179139,-6.247372731698987e-05,165.6666240517318,0.008770346556274757,0.007056188909196742,0.001530447309736073,35.28025106623702,subway
0,0.001678229011924002,0.0015418096782416149,-5.6229719925004024e-05,94.1996664789014,0.004819104238849727,0.004819104238367816,0.0020843291707826044,228.99302061707195,8.525589782791294e-05,8.525589781938734e-05,-0.0026480416836049685,9.669383931468928,0.001498548798376153,0.0013944664061704972,-3.36137521184763e-05,94.66018978829709,0.0009676185830761187,0.0008962173737667302,0.0008709862648169709,43.80572351227716,walk
0,0.011762150835272614,0.01051545221543832,-3.2265044744102016e-05,158.90217336274682,0.04927383849088063,0.024694712013665767,0.005684574677446748,349.1373781931085,0.0,0.0,-0.012210653290803708,0.0,0.010504130494216007,0.01025887279221322,-4.161619142165582e-06,179.5221800569111,0.008247981623644382,0.006560870917288832,0.001218775977098858,68.52191190459128,taxi
0,0.1704553245753626,0.030338848652482108,3.4911433257398435e-05,123.48279015816081,63.326962489495465,0.0828886943579675,0.015277689791592367,277.19474892732956,0.0,0.0,-0.018143513895570482,0.0,0.029020433812284894,0.02495097451336332,2.725969799962609e-08,118.32429923749339,2.638993007034344,0.019839471606428388,0.0013169854771901313,38.1958480528053,train
0,0.002240104629897443,0.0015948747026261253,-2.9464579857176514e-05,101.26483004503572,0.08604952773484208,0.004639858593067203,0.002058826787085383,357.8847055470704,0.00042216990256328075,0.00022467239617446374,-0.002108128477461743,0.0,0.0015623707284700369,0.0014937627265861216,-3.7777340670666394e-05,101.6728734535534,0.006290103644724278,0.000749657883647152,0.0006604904509977798,77.4938687366274,walk
